Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Profit_per_Hectare,Revenue_per_Hectare,Cost_per_Hectare,Calculated_Production,Production_Error,Calculated_Profit,Profit_Error,Agricultural_Performance_Index
SF11049,Andhra Pradesh,Ludhiana,Cotton,Kharif,10.01,768.3,31.7,65.7,6.7,5.85,32.8,79.3,61.2,66.6,Drip,297.6,6.12,0.71,0.68,6.81,73363,814037,499602,-314435,7780,0.875,52.1,-31412.087912087914,49910.28971028971,81322.37762237762,6.8068,0.0031999999999996476,-314435,0,0.14575998469674567
SF11050,Telangana,Nashik,Cotton,Rabi,2.6,487.8,25.5,47.6,7.2,6.09,24.3,106.0,25.9,86.4,Drip,40.0,8.39,0.96,1.12,2.91,74988,162720,218215,55495,1431,2.034,27.3,21344.23076923077,83928.84615384616,62584.61538461538,2.9120000000000004,-0.002000000000000224,55495,0,0.24162144979684425
SF11051,Andhra Pradesh,Rajkot,Rice,Kharif,13.04,1131.6,26.9,86.2,6.5,7.41,35.4,215.7,45.1,112.9,Drip,202.5,3.77,0.68,2.14,27.91,20774,933397,579802,-353595,18127,1.54,51.4,-27116.180981595095,44463.34355828221,71579.52453987731,27.9056,0.004400000000000404,-353595,0,0.15171661249274382
SF11052,Telangana,Nalgonda,Groundnut,Kharif,3.28,793.8,29.4,63.6,7.3,6.81,36.6,150.4,39.3,116.2,Drip,104.8,8.08,0.69,2.31,7.58,54109,237809,410146,172337,1490,5.087,55.0,52541.76829268293,125044.51219512196,72502.74390243903,7.5767999999999995,0.0032000000000005357,172337,0,0.17704992734735198
SF11053,Andhra Pradesh,Nalgonda,Cotton,Rabi,0.67,540.7,25.7,62.3,7.7,7.09,21.4,135.4,49.1,41.2,Rainfed,180.4,5.55,0.78,1.36,0.91,63585,39043,57862,18819,340,2.676,48.3,28088.059701492537,86361.19402985074,58273.1343283582,0.9112000000000001,-0.0012000000000000899,18819,0,0.1799457264619128
SF11054,Telangana,Indore,Groundnut,Rabi,10.58,360.6,23.9,56.7,8.0,5.75,21.6,74.2,42.5,111.0,Rainfed,178.9,4.08,0.71,0.49,5.18,58702,551491,304076,-247415,2824,1.834,33.2,-23385.1606805293,28740.6427221172,52125.8034026465,5.1842,-0.0041999999999999815,-247415,0,0.20774008676355027
SF11055,Telangana,Nalgonda,Cotton,Zaid,3.64,538.1,29.4,53.4,8.5,6.96,16.5,83.9,56.2,112.1,Drip,95.5,6.39,0.96,1.73,6.3,65388,146483,411944,265461,2190,2.877,32.0,72928.84615384616,113171.42857142857,40242.58241758242,6.2972,0.0027999999999996916,265461,0,0.24155465865346476
SF11056,Madhya Pradesh,Raichur,Groundnut,Kharif,3.94,897.8,28.7,63.1,6.5,6.44,32.6,134.4,77.0,124.7,Flood,94.1,5.98,0.96,1.88,7.41,64489,245874,477863,231989,2417,3.066,45.3,58880.45685279188,121285.02538071066,62404.56852791878,7.4072,0.00280000000000058,231989,0,0.2013281854123653
SF11057,Telangana,Raichur,Sugarcane,Kharif,10.4,1299.5,32.1,86.8,7.8,6.85,32.8,59.3,62.6,139.4,Rainfed,228.4,5.67,0.72,47.4,492.96,3684,660037,1816065,1156028,10664,46.227,88.9,111156.53846153845,174621.6346153846,63465.09615384615,492.96,0.0,1156028,0,0.36243574770092235
SF11058,Karnataka,Krishna,Wheat,Kharif,0.94,732.8,26.9,74.7,7.1,6.94,25.6,160.1,70.2,99.5,Rainfed,169.8,5.18,0.79,3.14,2.95,23803,42635,70219,27584,309,9.547,47.5,29344.680851063833,74701.06382978724,45356.382978723406,2.9516,-0.0015999999999998238,27584,0,0.20869998646457066
SF11059,Punjab,Indore,Sugarcane,Kharif,3.04,1111.1,29.7,54.5,8.2,7.45,37.1,149.7,70.6,101.3,Drip,242.8,4.46,0.87,32.79,99.68,3061,197135,305120,107985,4334,23.0,48.7,35521.38157894737,100368.42105263157,64847.039473684206,99.6816,-0.001599999999996271,107985,0,0.32437801158120105
SF11060,Madhya Pradesh,Erode,Rice,Rabi,12.56,727.8,22.5,65.0,7.5,6.18,23.7,110.2,52.2,101.1,Sprinkler,230.6,6.9,0.89,3.14,39.44,23271,889584,917808,28224,20531,1.921,47.7,2247.1337579617834,73073.88535031847,70826.75159235668,39.4384,0.001599999999996271,28224,0,0.184202400812074
SF11061,Madhya Pradesh,Rajkot,Cotton,Rabi,6.22,519.4,19.0,57.3,7.9,6.73,21.3,55.5,62.8,105.5,Drip,230.0,5.56,0.81,1.58,9.83,69064,448555,678899,230344,4047,2.429,37.4,37032.79742765273,109147.74919614148,72114.95176848875,9.8276,0.0023999999999997357,230344,0,0.22205091240514646
SF11062,Punjab,Nalgonda,Sugarcane,Kharif,8.78,615.5,28.7,54.3,6.4,7.96,36.6,63.6,71.7,74.6,Drip,213.3,6.75,0.67,11.26,98.86,3550,593048,350953,-242095,10608,9.319,32.6,-27573.46241457859,39971.86788154898,67545.33029612756,98.8628,-0.0027999999999934744,-242095,0,0.2598863488171019
SF11063,Tamil Nadu,Guntur,Sugarcane,Kharif,10.23,968.2,28.1,94.8,5.0,6.6,24.7,101.6,71.8,64.3,Rainfed,177.1,3.76,0.72,68.5,700.76,4259,632815,2984537,2351722,10710,65.43,72.7,229884.84848484848,291743.59726295207,61858.74877810361,700.755,0.0049999999999954525,2351722,0,0.5788456808640605
SF11064,Punjab,Indore,Rice,Kharif,13.07,1093.1,29.3,93.3,6.6,7.36,30.7,96.1,53.2,115.5,Flood,217.7,4.7,0.66,1.9,24.83,23821,997013,591475,-405538,22284,1.114,64.7,-31028.15608263198,45254.399387911246,76282.55547054323,24.833,-0.0030000000000001137,-405538,0,0.10773539754346971
SF11065,Punjab,Ludhiana,Wheat,Kharif,12.78,882.4,27.7,67.7,5.7,6.49,32.9,133.5,36.3,124.7,Drip,81.7,3.53,0.65,3.77,48.18,24954,898875,1202284,303409,6619,7.279,65.2,23740.923317683882,94075.43035993741,70334.50704225352,48.1806,-0.0005999999999986017,303409,0,0.16325240659659965
SF11066,Andhra Pradesh,Ludhiana,Rice,Rabi,6.07,80.0,25.7,58.1,6.8,6.68,23.2,93.6,59.8,65.0,Rainfed,245.6,5.43,0.96,2.3,13.96,22971,402266,320675,-81591,4874,2.864,35.7,-13441.68039538715,52829.48929159802,66271.16968698517,13.961,-0.0009999999999994458,-81591,0,0.21572465693926451
SF11067,Karnataka,Nashik,Pulses,Rabi,12.65,403.1,24.6,64.7,7.7,6.64,26.0,77.1,44.7,116.3,Drip,352.6,1.71,0.84,1.37,17.33,63546,842931,1101252,258321,4699,3.688,53.5,20420.632411067192,87055.49407114624,66634.86166007906,17.3305,-0.0005000000000023874,258321,0,0.17881273889328764
SF11068,Tamil Nadu,Rajkot,Sugarcane,Rabi,6.52,348.9,21.9,42.8,6.4,7.12,23.4,159.3,107.3,108.7,Rainfed,229.3,9.34,0.74,45.48,296.53,2916,490823,864681,373858,6558,45.217,24.9,57340.184049079755,132619.78527607364,75279.60122699387,296.52959999999996,0.0004000000000132786,373858,0,0.5087733180954188
SF11069,Madhya Pradesh,Warangal,Sugarcane,Kharif,7.42,583.1,24.4,83.4,5.7,6.27,23.9,62.6,41.5,99.4,Flood,99.8,6.32,0.87,56.47,419.01,3397,456928,1423377,966449,14010,29.908,49.7,130249.19137466307,191829.78436657682,61580.59299191375,419.00739999999996,0.0026000000000294676,966449,0,0.4416149154066814
SF11070,Tamil Nadu,Raichur,Pulses,Rabi,3.9,380.5,27.7,80.0,9.5,5.98,22.5,88.0,25.1,74.5,Sprinkler,182.3,3.43,0.88,0.59,2.3,65729,279401,151177,-128224,1332,1.727,57.1,-32877.94871794872,38763.333333333336,71641.28205128205,2.3009999999999997,-0.0009999999999998899,-128224,0,0.14199022401335668
SF11071,Tamil Nadu,Nalgonda,Pulses,Kharif,1.34,1097.6,29.5,62.6,6.8,6.36,39.6,183.8,46.1,91.2,Sprinkler,114.0,1.52,0.99,1.33,1.78,68587,82226,122085,39859,539,3.302,68.8,29745.5223880597,91108.20895522388,61362.68656716418,1.7822000000000002,-0.002200000000000202,39859,0,0.12173191728223169
SF11072,Gujarat,Guntur,Chilli,Rabi,8.87,83.9,26.8,34.0,7.9,6.85,25.4,133.6,50.3,158.0,Drip,292.2,6.61,0.76,2.43,21.55,121953,615755,2628087,2012332,4804,4.486,20.9,226869.44757609922,296289.4024802706,69419.95490417138,21.5541,-0.00409999999999755,2012332,0,0.3628159517012212
SF11073,Punjab,Nashik,Maize,Rabi,11.28,266.4,24.5,52.3,6.3,7.91,19.1,130.6,63.9,60.5,Rainfed,136.6,6.72,0.86,0.45,5.08,22474,777105,114168,-662937,3735,1.36,36.2,-58771.01063829788,10121.27659574468,68892.28723404255,5.076,0.004000000000000448,-662937,0,0.17785060868984284
SF11074,Punjab,Warangal,Cotton,Zaid,14.11,142.7,31.0,48.7,8.9,6.22,13.6,120.5,56.6,69.3,Flood,83.6,4.36,0.87,0.85,11.99,63759,860188,764470,-95718,13111,0.914,42.7,-6783.699503897945,54179.30545712261,60963.00496102055,11.9935,-0.0034999999999989484,-95718,0,0.18450463859438748
SF11075,Telangana,Erode,Rice,Kharif,7.18,854.2,25.9,88.0,6.4,6.67,34.2,146.8,66.1,132.1,Sprinkler,194.4,7.21,0.86,4.98,35.76,20009,512697,715522,202825,11654,3.068,55.1,28248.607242339833,99654.87465181059,71406.26740947076,35.7564,0.0035999999999987153,202825,0,0.17843659359800768
SF11076,Andhra Pradesh,Warangal,Sugarcane,Kharif,6.11,780.2,29.9,77.2,6.1,6.91,22.1,109.5,69.9,66.9,Rainfed,122.5,8.48,0.79,69.39,423.97,3211,420473,1361368,940895,7437,57.008,56.8,153992.6350245499,222809.81996726675,68817.18494271685,423.97290000000004,-0.002900000000011005,940895,0,0.5362474751474017
SF11077,Gujarat,Erode,Cotton,Kharif,6.09,1209.9,29.2,68.5,5.7,7.29,34.6,170.9,96.0,93.5,Sprinkler,206.1,1.88,0.73,1.13,6.88,70217,402164,483093,80929,4560,1.509,59.7,13288.834154351396,79325.6157635468,66036.7816091954,6.8816999999999995,-0.0016999999999995907,80929,0,0.1446404002134206
SF11078,Karnataka,Ludhiana,Cotton,Rabi,8.69,362.7,23.0,52.3,9.1,6.45,24.9,108.3,54.4,147.2,Flood,225.2,6.19,0.7,1.13,9.82,65717,623304,645341,22037,6446,1.523,27.9,2535.9033371691603,74262.48561565018,71726.58227848102,9.8197,0.0003000000000010772,22037,0,0.23669554517159597
SF11079,Madhya Pradesh,Nalgonda,Pulses,Rabi,10.56,611.7,21.3,57.9,9.1,7.68,30.6,111.2,65.4,119.2,Drip,220.3,2.94,0.98,0.37,3.91,65161,654685,254780,-399905,3540,1.105,50.8,-37869.791666666664,24126.89393939394,61996.6856060606,3.9072,0.0028000000000001357,-399905,0,0.1456061287348122
SF11080,Madhya Pradesh,Raichur,Cotton,Rabi,11.6,562.2,21.9,78.0,8.2,6.88,25.2,124.3,52.7,91.9,Flood,40.0,2.76,0.85,1.75,20.3,69335,681034,1407500,726466,12546,1.618,57.9,62626.379310344826,121336.20689655172,58709.8275862069,20.3,0.0,726466,0,0.18196145222551213
SF11081,Punjab,Warangal,Pulses,Kharif,7.63,918.1,31.2,72.3,7.1,6.33,34.8,168.2,35.4,106.7,Flood,103.9,5.17,0.85,1.05,8.01,69691,456646,558225,101579,3476,2.304,66.6,13313.106159895151,73161.86107470511,59848.754914809964,8.0115,-0.0015000000000000568,101579,0,0.12733960509305034
SF11082,Maharashtra,Guntur,Rice,Kharif,2.43,864.1,32.5,55.5,6.6,7.36,33.1,113.2,76.1,143.3,Flood,153.0,5.68,0.66,2.07,5.03,20908,172081,105167,-66914,5025,1.001,49.0,-27536.62551440329,43278.600823045264,70815.22633744855,5.0301,-9.999999999976694e-05,-66914,0,0.17036323788551566
SF11083,Punjab,Krishna,Chilli,Rabi,4.61,392.6,25.4,59.9,6.4,7.22,21.2,54.3,53.5,128.9,Rainfed,238.0,8.27,0.85,1.24,5.72,101144,343072,578544,235472,1636,3.496,30.2,51078.52494577006,125497.61388286333,74419.08893709327,5.7164,0.0035999999999996035,235472,0,0.24625197368718113
SF11084,Maharashtra,Krishna,Rice,Kharif,14.47,1181.2,28.6,79.5,7.4,7.52,35.8,125.0,93.7,147.6,Flood,204.5,5.89,0.71,1.4,20.26,20305,1005633,411379,-594254,22294,0.909,61.8,-41068.00276434001,28429.785763648928,69497.78852798895,20.258,0.0020000000000024443,-594254,0,0.10570297501265634
SF11085,Telangana,Erode,Chilli,Kharif,5.67,1171.1,33.6,65.4,6.4,7.8,24.3,106.8,26.9,151.9,Sprinkler,196.4,7.05,0.98,0.37,2.1,116661,321376,244988,-76388,3233,0.65,60.5,-13472.310405643739,43207.76014109347,56680.07054673722,2.0979,0.0020999999999999908,-76388,0,0.1303511679936365
SF11086,Gujarat,Warangal,Cotton,Rabi,12.22,99.1,26.3,63.9,6.5,6.23,20.3,154.0,50.4,90.4,Drip,180.5,5.88,0.75,1.2,14.66,59780,816272,876375,60103,7636,1.92,34.4,4918.412438625204,71716.44844517185,66798.03600654664,14.664,-0.0039999999999995595,60103,0,0.22052004848514095
SF11087,Maharashtra,Erode,Rice,Rabi,10.34,367.1,19.6,43.7,6.4,6.33,30.5,137.9,74.6,118.3,Drip,145.2,6.05,0.86,2.81,29.06,20151,724665,585588,-139077,12856,2.26,32.7,-13450.386847195357,56633.26885880077,70083.65570599613,29.0554,0.0045999999999999375,-139077,0,0.22135013304878026
SF11088,Andhra Pradesh,Guntur,Rice,Rabi,4.18,250.7,21.3,61.7,7.5,6.95,19.6,123.9,54.2,122.2,Flood,192.3,2.26,0.83,2.18,9.11,26102,261102,237789,-23313,9115,0.999,50.6,-5577.272727272728,56887.32057416268,62464.59330143541,9.1124,-0.0023999999999997357,-23313,0,0.16789314977110276
SF11089,Gujarat,Rajkot,Cotton,Kharif,0.61,905.1,31.0,83.1,7.1,6.3,30.1,165.0,50.4,113.2,Drip,220.7,3.91,0.69,1.94,1.18,61002,40825,71982,31157,440,2.682,55.0,51077.04918032787,118003.27868852459,66926.22950819672,1.1834,-0.0034000000000000696,31157,0,0.16200893673419284
SF11090,Maharashtra,Ludhiana,Sugarcane,Rabi,7.05,195.2,26.6,62.7,8.4,6.54,28.5,74.6,15.0,135.9,Sprinkler,193.9,4.13,0.99,44.19,311.54,3357,556453,1045840,489387,10925,28.516,45.6,69416.59574468085,148346.09929078014,78929.5035460993,311.5395,0.00050000000004502,489387,0,0.3968778191715491
SF11091,Maharashtra,Indore,Maize,Rabi,13.28,359.9,25.6,60.0,6.9,7.31,28.5,139.5,67.1,119.1,Flood,193.7,6.23,0.78,1.83,24.3,20595,837053,500458,-336595,12055,2.016,33.8,-25346.00903614458,37685.090361445786,63031.09939759036,24.3024,-0.0023999999999979593,-336595,0,0.2056797120412538
SF11092,Punjab,Ludhiana,Chilli,Rabi,12.31,471.1,24.3,57.3,6.5,6.36,30.2,141.4,64.1,102.1,Flood,180.2,3.55,0.65,1.7,20.93,120569,856215,2523509,1667294,8330,2.513,42.2,135442.24207961006,204996.66937449228,69554.4272948822,20.927,0.0030000000000001137,1667294,0,0.27527229635296746
SF11093,Punjab,Indore,Sugarcane,Rabi,12.79,317.2,19.2,64.6,7.9,7.28,29.2,129.6,56.4,91.7,Flood,181.6,6.69,0.82,32.24,412.35,3098,997501,1277460,279959,29011,14.214,46.7,21888.897576231433,99879.59343236905,77990.69585613761,412.3496,0.0004000000000132786,279959,0,0.30942051064470755
SF11094,Karnataka,Rajkot,Wheat,Rabi,10.03,586.4,22.9,68.3,8.6,7.23,24.9,135.6,45.4,30.0,Flood,256.0,1.16,0.81,2.37,23.77,25127,676529,597269,-79260,5620,4.23,70.4,-7902.293120638086,59548.25523429711,67450.54835493519,23.7711,-0.001100000000000989,-79260,0,0.11689611180956933
SF11095,Punjab,Erode,Pulses,Rabi,7.58,417.9,21.0,62.7,7.9,6.2,21.4,150.7,81.9,132.5,Flood,175.7,8.76,0.91,1.0,7.58,85664,564198,649333,85135,3514,2.157,14.7,11231.530343007915,85663.98416886544,74432.45382585752,7.58,0.0,85135,0,0.2806367845867984
SF11096,Karnataka,Rajkot,Cotton,Kharif,6.44,976.7,26.5,79.0,6.8,7.05,30.7,117.6,62.8,139.2,Drip,288.1,4.18,0.79,2.19,14.1,65263,491558,920208,428650,4483,3.145,62.5,66560.55900621117,142889.4409937888,76328.88198757764,14.1036,-0.0036000000000004917,428650,0,0.16025555408852352
SF11097,Madhya Pradesh,Nashik,Cotton,Rabi,14.36,215.8,25.7,57.3,9.1,6.4,18.6,117.6,43.6,110.2,Flood,132.8,7.37,0.98,1.4,20.1,73046,995381,1468225,472844,12946,1.553,35.8,32927.855153203345,102244.0807799443,69316.22562674095,20.104,-0.003999999999997783,472844,0,0.23492539662516526
SF11098,Andhra Pradesh,Krishna,Groundnut,Kharif,3.19,943.3,33.0,69.8,7.4,6.43,29.4,74.8,56.9,109.1,Sprinkler,253.3,8.36,0.87,1.37,4.37,69542,222519,303899,81380,1487,2.939,37.0,25510.971786833856,95266.14420062696,69755.1724137931,4.3703,-0.000300000000000189,81380,0,0.2173822438047358
SF11099,Telangana,Ludhiana,Groundnut,Kharif,14.19,986.9,31.2,51.5,7.2,6.53,28.6,134.5,77.5,126.7,Flood,256.3,5.54,0.75,1.76,24.97,54512,1076788,1361165,284377,9288,2.688,43.0,20040.662438336858,95924.24242424243,75883.57998590557,24.9744,-0.004400000000000404,284377,0,0.2091401013956401
SF11100,Gujarat,Krishna,Maize,Rabi,5.09,537.7,26.5,44.3,6.6,6.35,25.1,149.6,52.0,122.5,Rainfed,283.3,4.62,0.96,3.55,18.07,22625,404781,408834,4053,1821,9.923,43.8,796.2671905697446,80321.02161100197,79524.75442043222,18.069499999999998,0.0005000000000023874,4053,0,0.22082182608208228
SF11101,Andhra Pradesh,Nashik,Maize,Kharif,14.79,980.5,29.5,59.0,7.0,6.83,22.6,120.2,67.2,94.1,Drip,220.3,2.49,0.73,4.7,69.51,19245,867065,1337720,470655,7889,8.811,56.2,31822.515212981747,90447.599729547,58625.08451656525,69.513,-0.0030000000000001137,470655,0,0.2049703725646791
SF11102,Tamil Nadu,Nashik,Wheat,Rabi,9.5,859.7,21.4,66.9,7.7,5.63,20.4,100.3,52.4,126.8,Flood,108.8,3.99,0.83,0.75,7.12,25273,615830,179944,-435886,6805,1.046,53.6,-45882.73684210526,18941.473684210527,64824.21052631579,7.125,-0.004999999999999893,-435886,0,0.13634023919172933
SF11103,Punjab,Krishna,Wheat,Zaid,2.63,80.0,26.7,26.7,7.3,6.14,12.1,81.6,72.1,109.3,Rainfed,184.8,5.91,0.67,1.22,3.21,23973,180919,76953,-103966,825,3.891,21.2,-39530.798479087454,29259.695817490494,68790.49429657795,3.2085999999999997,0.00140000000000029,-103966,0,0.25844145197338353
SF11104,Punjab,Krishna,Chilli,Rabi,3.75,362.8,25.5,47.2,6.2,5.59,17.3,145.3,52.9,135.1,Flood,213.7,3.44,0.66,0.42,1.58,94778,198424,149749,-48675,3357,0.471,35.7,-12980.0,39933.066666666666,52913.066666666666,1.575,0.0050000000000001155,-48675,0,0.2051019938498171
SF11105,Andhra Pradesh,Krishna,Rice,Kharif,5.32,699.8,33.8,68.9,7.4,6.75,27.2,130.5,104.7,140.1,Flood,336.8,5.05,0.97,4.56,24.26,20121,442360,488135,45775,9206,2.635,57.1,8604.323308270676,91754.69924812029,83150.37593984962,24.2592,0.0008000000000016882,45775,0,0.16276138588836664
SF11106,Telangana,Erode,Cotton,Rabi,13.23,479.9,24.3,56.3,8.8,5.69,17.9,162.6,60.9,113.0,Drip,291.4,4.92,0.94,0.54,7.14,56683,1065611,404717,-660894,8697,0.821,48.5,-49954.19501133787,30590.85411942555,80545.04913076341,7.1442000000000005,-0.00420000000000087,-660894,0,0.13982604657945946
SF11107,Punjab,Krishna,Maize,Kharif,8.71,783.9,27.8,72.9,7.7,5.94,39.3,166.9,71.9,170.0,Sprinkler,207.2,2.83,0.92,3.25,28.31,21374,598488,605098,6610,4968,5.698,57.7,758.8978185993111,69471.64179104476,68712.74397244546,28.307500000000005,0.0024999999999941735,6610,0,0.16552243876511408
SF11108,Punjab,Erode,Sugarcane,Kharif,11.79,926.4,28.3,56.4,6.4,7.33,33.5,114.9,54.1,97.8,Flood,200.1,0.5,0.92,47.41,558.96,3250,731958,1816620,1084662,26126,21.395,63.4,91998.47328244275,154081.4249363868,62082.95165394402,558.9639,-0.0038999999999305146,1084662,0,0.357191706366933
SF11109,Madhya Pradesh,Warangal,Wheat,Rabi,9.46,435.3,23.3,54.3,7.1,7.57,28.6,111.0,22.2,109.9,Drip,221.9,1.09,0.99,0.95,8.99,22934,684633,206177,-478456,4458,2.017,59.1,-50576.744186046504,21794.6088794926,72371.35306553911,8.987,0.0030000000000001137,-478456,0,0.12150935828402395
SF11110,Punjab,Nalgonda,Sugarcane,Rabi,2.03,350.6,21.7,69.5,8.2,6.8,22.2,65.6,65.3,115.0,Flood,252.5,7.96,0.97,45.21,91.78,3316,154906,304342,149436,4984,18.415,20.1,73613.79310344829,149922.16748768475,76308.37438423646,91.77629999999999,0.0037000000000091404,149436,0,0.42784183086842364
SF11111,Madhya Pradesh,Indore,Chilli,Rabi,9.36,210.8,22.0,60.3,8.6,6.5,23.6,117.2,70.7,109.8,Rainfed,137.9,1.82,0.7,1.69,15.82,115031,542991,1819790,1276799,3152,5.019,52.1,136410.1495726496,194422.00854700856,58011.85897435898,15.818399999999999,0.0016000000000016001,1276799,0,0.235414735896557
SF11112,Andhra Pradesh,Warangal,Pulses,Rabi,5.91,739.7,23.6,50.5,7.7,6.45,20.5,167.7,58.7,48.8,Flood,242.2,3.38,0.84,1.26,7.45,75650,463972,563592,99620,3341,2.23,63.4,16856.17597292724,95362.43654822336,78506.26057529611,7.4466,0.0034000000000000696,99620,0,0.13707033385593126
SF11113,Tamil Nadu,Indore,Groundnut,Zaid,4.84,444.1,30.8,57.2,9.8,7.01,17.2,125.9,57.7,89.3,Drip,171.4,3.01,0.96,1.62,7.84,49204,322694,385759,63065,2094,3.744,44.1,13029.95867768595,79702.27272727274,66672.31404958678,7.840800000000001,-0.0008000000000008001,63065,0,0.19851675942039138
SF11114,Madhya Pradesh,Rajkot,Groundnut,Kharif,9.87,964.0,25.5,64.1,5.7,5.97,35.2,138.1,43.4,92.0,Rainfed,243.3,6.13,0.94,0.84,8.29,58347,763002,483697,-279305,2500,3.316,36.4,-28298.378926038502,49006.788247213786,77305.16717325228,8.290799999999999,-0.0007999999999999119,-279305,0,0.20223466908533522
SF11115,Karnataka,Krishna,Rice,Kharif,3.24,894.5,26.8,72.6,5.5,7.56,26.3,109.1,42.3,137.7,Rainfed,57.5,8.79,0.92,1.54,4.99,23138,180145,115459,-64686,2734,1.825,48.7,-19964.814814814814,35635.49382716049,55600.3086419753,4.9896,0.00039999999999995595,-64686,0,0.17263675007180876
SF11116,Maharashtra,Rajkot,Rice,Zaid,11.3,174.4,33.6,52.1,9.4,7.58,19.5,116.2,33.9,90.8,Flood,101.0,4.03,0.88,0.88,9.94,21552,680348,214227,-466121,19359,0.513,38.1,-41249.64601769911,18958.141592920354,60207.78761061947,9.944,-0.004000000000001336,-466121,0,0.1797658886810213
SF11117,Telangana,Indore,Cotton,Kharif,12.46,592.2,28.6,80.3,7.5,6.16,45.5,125.2,55.4,93.2,Drip,141.8,7.99,0.69,1.93,24.05,68174,749236,1639585,890349,7828,3.072,36.7,71456.58105939004,131587.88121990368,60131.30016051364,24.047800000000002,0.0021999999999984254,890349,0,0.2577768576656134
SF11118,Andhra Pradesh,Krishna,Pulses,Zaid,11.56,194.2,32.9,49.4,9.1,8.2,24.1,157.8,59.8,92.8,Flood,267.7,3.8,0.74,0.3,3.47,64129,691146,222528,-468618,4980,0.697,38.4,-40537.8892733564,19249.826989619378,59787.71626297577,3.468,0.002000000000000224,-468618,0,0.17789936523312075
SF11119,Tamil Nadu,Warangal,Chilli,Kharif,14.93,715.2,30.7,49.6,7.4,6.42,30.6,132.5,38.1,77.6,Drip,264.1,5.82,0.77,2.74,40.91,92226,1109069,3772966,2663897,8362,4.892,45.7,178425.78700602814,252710.38178164768,74284.59477561955,40.9082,0.001799999999995805,2663897,0,0.32132265529454096
SF11120,Andhra Pradesh,Erode,Cotton,Kharif,14.7,1264.4,30.0,51.2,7.6,5.9,26.9,117.3,74.3,97.5,Flood,140.1,6.32,0.93,0.6,8.82,78921,1100207,696083,-404124,17513,0.504,54.8,-27491.428571428572,47352.58503401361,74844.01360544217,8.819999999999999,1.7763568394002505e-15,-404124,0,0.13217306239827895
SF11121,Telangana,Erode,Rice,Kharif,11.41,788.7,27.0,72.6,6.0,6.81,24.9,142.0,56.3,30.0,Rainfed,259.9,3.65,0.82,3.79,43.24,20690,644166,894636,250470,8300,5.21,63.1,21951.79666958808,78408.06310254162,56456.26643295355,43.243900000000004,-0.003900000000001569,250470,0,0.16059944641347237
SF11122,Maharashtra,Erode,Cotton,Rabi,0.51,336.5,22.8,59.9,6.1,6.4,21.1,121.6,63.8,140.5,Rainfed,171.1,6.4,0.87,1.09,0.56,70858,31404,39680,8276,191,2.932,41.9,16227.450980392157,77803.92156862745,61576.470588235294,0.5559000000000001,0.0040999999999999925,8276,0,0.1986607019108283
SF11123,Madhya Pradesh,Warangal,Rice,Kharif,14.61,922.5,29.7,81.8,6.2,6.84,30.6,175.7,62.4,105.7,Rainfed,205.0,1.67,0.92,3.33,48.65,19239,989789,935977,-53812,11593,4.196,74.6,-3683.230663928816,64064.134154688574,67747.36481861738,48.6513,-0.001300000000000523,-53812,0,0.10783337751862182
SF11124,Maharashtra,Nashik,Cotton,Zaid,1.52,354.5,30.4,50.6,7.4,6.97,19.9,167.9,57.5,115.9,Flood,208.3,6.95,0.81,1.36,2.07,58305,112113,120691,8578,1420,1.458,40.7,5643.421052631579,79401.97368421052,73758.55263157895,2.0672,0.0027999999999996916,8578,0,0.19829223282916034
SF11125,Maharashtra,Nalgonda,Wheat,Rabi,11.75,80.0,23.5,46.4,8.2,6.58,25.6,187.5,62.9,115.5,Drip,93.2,8.76,0.9,2.74,32.2,23139,613747,745076,131329,5457,5.901,13.1,11176.936170212766,63410.72340425532,52233.78723404255,32.195,0.005000000000002558,131329,0,0.3036072395204
SF11126,Tamil Nadu,Indore,Pulses,Zaid,0.92,80.0,30.3,44.4,7.5,5.94,16.1,62.7,43.5,152.9,Drip,103.4,3.08,0.72,0.47,0.43,66485,48736,28589,-20147,270,1.593,34.2,-21898.91304347826,31075.0,52973.91304347826,0.4324,-0.0024000000000000132,-20147,0,0.21454563090920992
SF11127,Maharashtra,Warangal,Wheat,Kharif,6.14,774.8,32.7,86.2,3.5,6.04,31.1,119.0,49.7,74.4,Sprinkler,216.6,5.7,0.84,1.82,11.17,21442,482354,239507,-242847,3081,3.625,73.7,-39551.62866449512,39007.65472312704,78559.28338762216,11.1748,-0.004799999999999471,-242847,0,0.09618151452679091
